ORD,2015-09-13 01:51,51.08,79.48,6.8,0.00,FEW,M,M
ORD,2015-09-13 02:51,48.92,89.73,4.6,0.00,CLR,M,M
ORD,2015-09-13 03:51,48.92,86.13,5.7,0.00,CLR,M,M
ORD,2015-09-13 04:51,50.00,82.73,5.7,0.00,BKN,M,M
ORD,2015-09-13 05:51,50.00,82.73,5.7,0.00,BKN,M,M
ORD,2015-09-13 06:51,50.00,79.94,6.8,0.00,SCT,M,M
ORD,2015-09-13 07:51,53.06,73.89,6.8,0.00,FEW,M,M
ORD,2015-09-13 08:51,59.00,59.58,8.0,0.00,FEW,M,M
ORD,2015-09-13 09:51,62.96,51.77,10.3,0.00,FEW,M,M
ORD,2015-09-13 10:51,64.94,50.32,10.3,0.00,SCT,M,M
ORD,2015-09-13 11:51,68.00,40.28,10.3,0.00,SCT,M,M
ORD,2015-09-13 12:51,66.92,41.81,11.4,0.00,BKN,M,M
ORD,2015-09-13 13:51,69.08,37.49,5.7,0.00,BKN,M,M
ORD,2015-09-13 14:51,66.92,41.81,9.1,0.00,SCT,M,M
ORD,2015-09-13 15:51,68.00,41.98,6.8,0.00,SCT,M,M
ORD,2015-09-13 16:51,69.08,40.45,5.7,0.00,FEW,FEW,M
ORD,2015-09-13 17:51,69.08,38.81,10.3,0.00,FEW,M,M
ORD,2015-09-13 18:51,66.92,43.57,6.8,0.00,CLR,M,M
ORD,2015-09-13 19:51,62.96,51.77,5.7,0.00,CLR,M,M
ORD,2015-09-13 20:51,60.08,59.72,9.1,0.00,CLR,M,M
ORD,2015-09-13 21:51,60.98,57.84,6.8,0.00,CLR,M,M
ORD,2015-09-13 22:51,59.00,62.07,6.8,0.00,CLR,M,M
ORD,2015-09-13 23:51,57.02,66.65,4.6,0.00,CLR,M,M
ORD,2015-09-14 00:51,57.02,66.65,4.6,0.00,CLR,M,M
ORD,2015-09-14 01:51,55.94,69.30,4.6,0.00,CLR,M,M
ORD,2015-09-14 02:51,53.06,76.98,5.7,0.00,CLR,M,M
ORD,2015-09-14 03:51,55.94,69.30,6.8,0.00,CLR,M,M
ORD,2015-09-14 04:51,55.04,71.60,8.0,0.00,CLR,M,M
ORD,2015-09-14 05:51,51.98,76.88,5.7,0.00,FEW,M,M
ORD,2015-09-14 06:51,55.94,71.70,6.8,0.00,FEW,M,M
ORD,2015-09-14 07:51,60.08,64.35,8.0,0.00,BKN,M,M
ORD,2015-09-14 08:51,62.06,62.04,11.4,0.00,SCT,M,M
ORD,2015-09-14 09:51,66.02,58.53,14.8,0.00,FEW,M,M
ORD,2015-09-14 10:51,71.06,52.95,14.8,0.00,FEW,M,M
ORD,2015-09-14 11:51,75.02,47.89,17.1,0.00,FEW,M,M
ORD,2015-09-14 12:51,77.00,44.84,13.7,0.00,CLR,M,M
ORD,2015-09-14 13:51,78.98,40.64,17.1,0.00,FEW,M,M
ORD,2015-09-14 14:51,80.96,38.08,14.8,0.00,FEW,M,M
ORD,2015-09-14 15:51,82.04,36.77,20.5,0.00,FEW,M,M
ORD,2015-09-14 16:51,82.04,38.00,16.0,0.00,FEW,M,M
ORD,2015-09-14 17:51,80.06,40.54,20.5,0.00,FEW,M,M
ORD,2015-09-14 18:51,78.08,43.26,13.7,0.00,FEW,M,M
ORD,2015-09-14 19:51,75.02,47.89,16.0,0.00,FEW,FEW,M
ORD,2015-09-14 20:51,73.94,49.66,17.1,0.00,FEW,FEW,M
ORD,2015-09-14 21:51,71.96,53.08,14.8,0.00,SCT,SCT,M
ORD,2015-09-14 22:51,71.06,54.73,13.7,0.00,SCT,M,M
ORD,2015-09-14 23:51,69.98,56.78,12.5,0.00,FEW,M,M
ORD,2015-09-15 00:51,69.08,60.91,14.8,0.00,FEW,M,M
ORD,2015-09-15 01:51,68.00,63.21,12.5,0.00,FEW,M,M
ORD,2015-09-15 02:51,68.00,63.21,11.4,0.00,BKN,M,M
ORD,2015-09-15 03:51,68.00,63.21,12.5,0.00,SCT,M,M
ORD,2015-09-15 04:51,66.92,65.61,10.3,0.00,SCT,M,M
ORD,2015-09-15 05:51,64.94,67.57,10.3,0.00,BKN,BKN,M
ORD,2015-09-15 06:51,64.04,69.72,9.1,0.00,SCT,BKN,M
ORD,2015-09-15 07:51,66.02,65.07,6.8,0.00,FEW,BKN,M
ORD,2015-09-15 08:51,68.00,60.77,9.1,0.00,FEW,BKN,M
ORD,2015-09-15 09:51,71.96,55.22,9.1,0.00,FEW,BKN,M
ORD,2015-09-15 10:51,73.94,53.37,13.7,0.00,BKN,M,M
ORD,2015-09-15 11:51,75.92,48.34,10.3,0.00,BKN,M,M
ORD,2015-09-15 12:51,78.98,43.68,12.5,0.00,BKN,M,M
ORD,2015-09-15 13:51,80.96,40.94,16.0,0.00,FEW,M,M
ORD,2015-09-15 14:51,82.04,36.77,16.0,0.00,FEW,M,M
ORD,2015-09-15 15:51,82.04,32.84,17.1,0.00,FEW,M,M
ORD,2015-09-15 16:51,80.96,32.67,13.7,0.00,FEW,M,M
ORD,2015-09-15 17:51,78.98,36.29,12.5,0.00,FEW,M,M
ORD,2015-09-15 18:51,75.92,40.16,12.5,0.00,FEW,M,M
ORD,2015-09-15 19:51,71.96,47.75,11.4,0.00,CLR,M,M
ORD,2015-09-15 20:51,71.96,45.87,10.3,0.00,CLR,M,M
ORD,2015-09-15 21:51,69.98,51.07,10.3,0.00,CLR,M,M
ORD,2015-09-15 22:51,64.94,60.77,9.1,0.00,CLR,M,M
ORD,2015-09-15 23:51,62.96,65.14,8.0,0.00,FEW,M,M
ORD,2015-09-16 00:51,64.04,62.71,9.1,0.00,SCT,M,M
ORD,2015-09-16 01:51,64.94,58.39,6.8,0.00,BKN,M,M
ORD,2015-09-16 02:51,60.98,69.86,8.0,0.00,BKN,M,M
ORD,2015-09-16 03:51,60.98,69.86,8.0,0.00,SCT,M,M
ORD,2015-09-16 04:51,60.08,72.13,0.0,0.00,FEW,M,M
ORD,2015-09-16 05:51,57.92,77.92,5.7,0.00,FEW,FEW,M
ORD,2015-09-16 06:51,57.02,80.49,8.0,0.00,FEW,FEW,M
ORD,2015-09-16 07:51,62.96,70.07,10.3,0.00,FEW,FEW,M
ORD,2015-09-16 08:51,69.08,58.56,12.5,0.00,FEW,M,M
ORD,2015-09-16 09:51,73.04,53.24,8.0,0.00,CLR,M,M
ORD,2015-09-16 10:51,75.02,49.81,16.0,0.00,CLR,M,M
ORD,2015-09-16 11:51,78.08,46.49,12.5,0.00,CLR,M,M
ORD,2015-09-16 12:51,80.06,45.30,16.0,0.00,CLR,M,M
ORD,2015-09-16 13:51,82.04,42.47,17.1,0.00,CLR,M,M
ORD,2015-09-16 14:51,82.04,39.53,17.1,0.00,CLR,M,M
ORD,2015-09-16 15:51,82.04,40.84,18.2,0.00,CLR,M,M
ORD,2015-09-16 16:51,82.04,39.53,20.5,0.00,CLR,M,M
ORD,2015-09-16 17:51,80.96,38.08,11.4,0.00,CLR,M,M
ORD,2015-09-16 18:51,77.00,44.84,10.3,0.00,CLR,M,M
ORD,2015-09-16 19:51,73.04,51.18,8.0,0.00,FEW,M,M
ORD,2015-09-16 20:51,71.96,53.08,10.3,0.00,CLR,M,M
ORD,2015-09-16 21:51,69.08,58.56,9.1,0.00,CLR,M,M
ORD,2015-09-16 22:51,71.06,56.93,11.4,0.00,CLR,M,M
ORD,2015-09-16 23:51,68.00,63.21,10.3,0.00,CLR,M,M
ORD,2015-09-17 00:51,64.04,72.53,8.0,0.00,CLR,M,M
ORD,2015-09-17 01:51,62.06,77.75,6.8,0.00,CLR,M,M
ORD,2015-09-17 02:51,60.98,83.47,5.7,0.00,CLR,M,M
ORD,2015-09-17 03:51,62.06,80.34,6.8,0.00,CLR,M,M
ORD,2015-09-17 04:51,62.06,83.54,8.0,0.00,CLR,M,M
ORD,2015-09-17 05:51,60.98,86.79,5.7,0.00,FEW,M,M
ORD,2015-09-17 06:51,62.06,83.54,5.7,0.00,FEW,FEW,M
ORD,2015-09-17 07:51,66.92,72.81,9.1,0.00,BKN,M,M
ORD,2015-09-17 08:51,69.98,65.54,13.7,0.00,BKN,M,M
ORD,2015-09-17 09:51,75.02,59.72,14.8,0.00,FEW,SCT,M
ORD,2015-09-17 10:51,77.00,57.73,13.7,0.00,FEW,SCT,M
ORD,2015-09-17 11:51,80.06,54.23,19.4,0.00,FEW,FEW,M
ORD,2015-09-17 12:51,82.94,52.93,16.0,0.00,FEW,SCT,SCT
ORD,2015-09-17 13:51,84.92,51.25,17.1,0.00,FEW,SCT,BKN
ORD,2015-09-17 14:51,84.02,51.12,18.2,0.00,SCT,SCT,BKN
ORD,2015-09-17 15:51,82.94,52.93,17.1,0.00,FEW,BKN,BKN
ORD,2015-09-17 16:30,82.40,54.55,17.1,0.00,FEW,SCT,BKN
ORD,2015-09-17 16:34,80.06,55.97,34.2,0.00,FEW,SCT,BKN
ORD,2015-09-17 16:36,75.02,64.07,27.4,0.00,SCT,BKN,BKN
ORD,2015-09-17 16:38,71.06,75.57,19.4,0.02,SCT,SCT,BKN
ORD,2015-09-17 16:51,68.00,89.94,11.4,0.24,BKN,BKN,BKN
ORD,2015-09-17 16:57,69.98,78.41,4.6,0.05,BKN,BKN,BKN
ORD,2015-09-17 17:26,69.08,86.66,0.0,0.07,SCT,OVC,M
ORD,2015-09-17 17:51,69.08,89.98,3.4,0.09,SCT,OVC,M
ORD,2015-09-17 18:51,73.94,81.71,9.1,0.00,SCT,BKN,OVC
ORD,2015-09-17 19:51,75.02,73.59,6.8,0.00,FEW,OVC,M
ORD,2015-09-17 20:51,75.02,70.88,11.4,0.00,FEW,SCT,OVC
ORD,2015-09-17 21:33,75.92,68.78,19.4,0.00,SCT,BKN,OVC
ORD,2015-09-17 21:51,73.04,78.65,10.3,0.01,SCT,BKN,OVC
ORD,2015-09-17 22:41,73.94,76.31,10.3,0.02,BKN,OVC,M
ORD,2015-09-17 22:51,73.04,78.65,10.3,0.02,FEW,BKN,M
ORD,2015-09-17 23:51,75.02,68.69,17.1,0.00,FEW,FEW,BKN
ORD,2015-09-18 00:51,75.02,73.59,17.1,0.00,SCT,BKN,OVC
ORD,2015-09-18 01:06,69.08,89.98,4.6,0.04,FEW,BKN,OVC
ORD,2015-09-18 01:33,68.00,93.38,8.0,0.15,SCT,BKN,OVC
ORD,2015-09-18 01:49,68.00,93.97,14.8,0.28,SCT,BKN,OVC
ORD,2015-09-18 01:51,68.00,96.34,11.4,0.34,SCT,BKN,OVC
ORD,2015-09-18 01:53,68.00,96.34,12.5,0.03,FEW,BKN,OVC
ORD,2015-09-18 02:05,66.92,96.93,11.4,0.05,FEW,BKN,OVC
ORD,2015-09-18 02:20,66.92,100.00,9.1,0.09,FEW,BKN,OVC
ORD,2015-09-18 02:25,68.00,96.34,9.1,0.11,FEW,BKN,OVC
ORD,2015-09-18 02:35,66.92,100.00,9.1,0.28,FEW,BKN,OVC
ORD,2015-09-18 02:40,66.92,100.00,6.8,0.50,FEW,BKN,OVC
ORD,2015-09-18 02:47,66.20,100.00,11.4,0.70,FEW,BKN,OVC
ORD,2015-09-18 02:51,66.92,100.00,9.1,0.71,FEW,BKN,OVC
ORD,2015-09-18 02:57,66.92,100.00,8.0,0.01,FEW,SCT,OVC
ORD,2015-09-18 03:31,68.00,96.34,4.6,0.07,SCT,SCT,OVC
ORD,2015-09-18 03:43,68.00,96.34,0.0,0.11,SCT,BKN,OVC
ORD,2015-09-18 03:51,68.00,96.34,4.6,0.11,BKN,BKN,OVC
ORD,2015-09-18 04:07,68.00,100.00,0.0,0.01,BKN,BKN,OVC
ORD,2015-09-18 04:32,68.00,100.00,6.8,0.00,SCT,BKN,OVC
ORD,2015-09-18 04:51,68.00,100.00,3.4,0.11,SCT,SCT,OVC
ORD,2015-09-18 05:08,68.00,96.34,9.1,0.02,SCT,SCT,OVC
ORD,2015-09-18 05:51,68.00,100.00,5.7,0.02,SCT,SCT,BKN
ORD,2015-09-18 06:00,68.00,100.00,5.7,0.00,FEW,SCT,BKN
ORD,2015-09-18 06:41,66.92,96.93,10.3,0.00,FEW,FEW,BKN
ORD,2015-09-18 06:51,66.92,93.35,12.5,0.00,FEW,SCT,BKN
ORD,2015-09-18 07:51,68.00,89.94,8.0,0.00,BKN,BKN,BKN
ORD,2015-09-18 08:51,69.08,86.66,6.8,0.00,BKN,BKN,OVC
ORD,2015-09-18 09:51,71.96,84.16,8.0,0.00,FEW,SCT,SCT
ORD,2015-09-18 10:18,73.40,83.21,10.3,0.00,SCT,BKN,BKN
ORD,2015-09-18 10:51,73.94,81.71,8.0,0.00,BKN,OVC,M
ORD,2015-09-18 11:51,73.94,84.80,8.0,0.00,OVC,M,M
ORD,2015-09-18 12:51,73.94,87.45,4.6,0.00,OVC,M,M
ORD,2015-09-18 13:32,73.04,90.14,6.8,0.00,OVC,M,M
ORD,2015-09-18 13:51,73.04,90.14,4.6,0.00,OVC,M,M
ORD,2015-09-18 14:51,73.94,87.45,6.8,0.00,SCT,BKN,OVC
ORD,2015-09-18 15:51,73.94,87.45,4.6,0.00,BKN,OVC,M
ORD,2015-09-18 16:13,73.94,87.45,4.6,0.00,SCT,BKN,OVC
ORD,2015-09-18 16:30,73.04,90.14,0.0,0.00,BKN,OVC,M
ORD,2015-09-18 16:51,73.04,90.14,0.0,0.00,SCT,BKN,OVC
ORD,2015-09-18 17:17,73.04,90.14,5.7,0.00,BKN,OVC,M
ORD,2015-09-18 17:51,73.04,87.41,10.3,0.00,BKN,BKN,OVC
ORD,2015-09-18 18:11,73.04,90.14,5.7,0.00,BKN,OVC,M
ORD,2015-09-18 18:38,71.60,94.06,3.4,0.00,FEW,BKN,BKN
ORD,2015-09-18 18:51,71.96,93.49,0.0,0.00,SCT,BKN,BKN
ORD,2015-09-18 19:07,69.98,93.44,11.4,0.01,SCT,BKN,OVC
ORD,2015-09-18 19:20,69.08,96.36,5.7,0.03,BKN,OVC,M
ORD,2015-09-18 19:40,69.80,94.01,5.7,0.00,OVC,M,M
ORD,2015-09-18 19:51,68.00,96.34,12.5,0.19,BKN,OVC,M
ORD,2015-09-18 20:08,68.00,96.34,5.7,0.05,SCT,BKN,OVC
ORD,2015-09-18 20:31,68.00,96.34,5.7,0.16,SCT,BKN,OVC
ORD,2015-09-18 20:41,68.00,96.34,9.1,0.20,FEW,SCT,OVC
ORD,2015-09-18 20:51,68.00,96.34,9.1,0.21,FEW,BKN,OVC
ORD,2015-09-18 21:18,68.00,96.34,10.3,0.00,BKN,OVC,M
ORD,2015-09-18 21:33,68.00,96.34,8.0,0.00,SCT,BKN,OVC
ORD,2015-09-18 21:51,69.08,92.83,8.0,0.00,FEW,SCT,OVC
ORD,2015-09-18 22:51,69.08,96.36,8.0,0.03,FEW,BKN,OVC
ORD,2015-09-18 23:34,69.08,96.36,4.6,0.02,FEW,SCT,OVC
ORD,2015-09-18 23:51,69.08,96.36,5.7,0.03,SCT,BKN,OVC
ORD,2015-09-19 00:03,69.08,96.36,23.9,0.01,SCT,BKN,OVC
ORD,2015-09-19 00:07,66.92,96.93,20.5,0.15,BKN,BKN,OVC
ORD,2015-09-19 00:14,64.94,96.90,8.0,0.60,SCT,BKN,OVC
ORD,2015-09-19 00:25,66.92,93.35,13.7,0.63,FEW,BKN,OVC
ORD,2015-09-19 00:30,66.20,93.92,16.0,0.00,SCT,BKN,OVC
ORD,2015-09-19 00:51,66.92,93.35,9.1,0.66,SCT,BKN,BKN
ORD,2015-09-19 01:05,66.02,93.33,13.7,0.00,FEW,BKN,BKN
ORD,2015-09-19 01:51,66.92,93.35,10.3,0.00,SCT,BKN,OVC
ORD,2015-09-19 02:23,66.92,90.46,10.3,0.00,BKN,BKN,OVC
ORD,2015-09-19 02:51,64.04,93.28,16.0,0.00,BKN,OVC,M
ORD,2015-09-19 03:07,62.96,90.31,19.4,0.00,SCT,BKN,BKN
ORD,2015-09-19 03:14,62.96,86.90,19.4,0.00,FEW,SCT,SCT
ORD,2015-09-19 03:51,62.96,86.90,11.4,0.00,FEW,BKN,OVC
ORD,2015-09-19 04:24,62.06,89.70,11.4,0.00,BKN,OVC,M
ORD,2015-09-19 04:38,62.60,88.00,14.8,0.00,OVC,M,M
ORD,2015-09-19 04:51,62.06,89.70,18.2,0.00,OVC,M,M
ORD,2015-09-19 05:33,60.98,96.85,12.5,0.00,SCT,OVC,M
ORD,2015-09-19 05:51,60.08,96.22,16.0,0.01,BKN,OVC,M
ORD,2015-09-19 06:03,57.92,93.10,18.2,0.02,BKN,OVC,M
ORD,2015-09-19 06:51,57.02,96.17,11.4,0.04,SCT,BKN,OVC
ORD,2015-09-19 07:14,57.92,90.11,13.7,0.00,SCT,OVC,M
ORD,2015-09-19 07:51,57.92,86.63,12.5,0.00,FEW,SCT,OVC
ORD,2015-09-19 08:51,59.00,86.69,6.8,0.00,SCT,SCT,OVC
ORD,2015-09-19 09:48,60.80,77.14,14.8,0.00,BKN,OVC,M
ORD,2015-09-19 09:51,60.98,77.66,18.2,0.00,BKN,OVC,M
ORD,2015-09-19 10:51,62.06,72.33,13.7,0.00,BKN,BKN,M
ORD,2015-09-19 11:43,64.94,62.83,12.5,0.00,SCT,SCT,M
ORD,2015-09-19 11:51,64.04,64.84,12.5,0.00,SCT,SCT,M
ORD,2015-09-19 12:51,66.02,54.01,16.0,0.00,BKN,M,M
ORD,2015-09-19 13:51,69.08,48.60,12.5,0.00,FEW,M,M
ORD,2015-09-19 14:51,68.00,46.83,10.3,0.00,BKN,M,M
ORD,2015-09-19 15:51,69.98,40.59,12.5,0.00,BKN,M,M
ORD,2015-09-19 16:51,69.98,39.22,14.8,0.00,SCT,M,M
ORD,2015-09-19 17:51,69.08,38.81,10.3,0.00,FEW,M,M
ORD,2015-09-19 18:51,66.02,46.52,8.0,0.00,FEW,FEW,M
ORD,2015-09-19 19:51,60.08,66.56,0.0,0.00,FEW,M,M
ORD,2015-09-19 20:51,60.08,66.56,0.0,0.00,CLR,M,M
ORD,2015-09-19 21:51,57.02,77.32,0.0,0.00,FEW,M,M
ORD,2015-09-19 22:51,57.02,77.32,0.0,0.00,FEW,M,M
ORD,2015-09-19 23:51,55.94,77.23,0.0,0.00,FEW,M,M
ORD,2015-09-20 00:51,53.96,89.95,3.4,0.00,FEW,M,M
ORD,2015-09-20 01:51,53.96,86.41,0.0,0.00,FEW,M,M
ORD,2015-09-20 02:51,53.06,89.31,0.0,0.00,FEW,M,M
ORD,2015-09-20 03:51,51.98,89.26,0.0,0.00,FEW,M,M
ORD,2015-09-20 04:51,51.08,92.28,0.0,0.00,FEW,M,M
ORD,2015-09-20 05:51,51.08,89.22,0.0,0.00,FEW,SCT,M
ORD,2015-09-20 06:51,51.08,89.22,0.0,0.00,FEW,BKN,M
ORD,2015-09-20 07:51,53.06,89.31,3.4,0.00,FEW,BKN,M
ORD,2015-09-20 08:51,57.92,80.55,0.0,0.00,FEW,FEW,BKN
ORD,2015-09-20 09:51,62.96,62.58,6.8,0.00,FEW,FEW,SCT
ORD,2015-09-20 10:51,66.92,56.73,M,0.00,SCT,SCT,BKN
ORD,2015-09-20 11:51,66.92,52.35,0.0,0.00,FEW,SCT,M
ORD,2015-09-20 12:51,69.08,46.99,5.7,0.00,SCT,BKN,M
ORD,2015-09-20 13:51,69.98,43.75,4.6,0.00,SCT,SCT,SCT
ORD,2015-09-20 14:51,71.96,40.90,4.6,0.00,FEW,FEW,SCT
ORD,2015-09-20 15:51,69.98,43.75,11.4,0.00,FEW,FEW,SCT
ORD,2015-09-20 16:51,69.98,40.59,9.1,0.00,FEW,FEW,SCT
ORD,2015-09-20 17:51,68.00,40.28,10.3,0.00,FEW,FEW,M
ORD,2015-09-20 18:51,64.94,50.32,8.0,0.00,FEW,FEW,M
ORD,2015-09-20 19:51,62.96,65.14,6.8,0.00,FEW,FEW,M
ORD,2015-09-20 20:51,62.06,67.24,6.8,0.00,FEW,M,M
ORD,2015-09-20 21:51,60.98,72.22,6.8,0.00,FEW,M,M
ORD,2015-09-20 22:51,62.06,72.33,8.0,0.00,FEW,M,M
ORD,2015-09-20 23:51,57.92,80.55,3.4,0.00,FEW,M,M
ORD,2015-09-21 00:51,55.94,90.03,3.4,0.00,FEW,M,M
ORD,2015-09-21 01:51,53.96,92.99,0.0,0.00,FEW,M,M
ORD,2015-09-21 02:51,53.96,96.76,0.0,0.00,FEW,M,M
ORD,2015-09-21 03:51,53.96,89.95,0.0,0.00,FEW,FEW,M
ORD,2015-09-21 04:51,53.96,92.99,4.6,0.00,FEW,M,M
ORD,2015-09-21 05:51,51.98,86.30,4.6,0.00,FEW,FEW,M
ORD,2015-09-21 06:51,51.98,82.87,4.6,0.00,FEW,M,M
ORD,2015-09-21 07:51,55.94,83.69,4.6,0.00,FEW,M,M
ORD,2015-09-21 08:51,60.08,72.13,6.8,0.00,FEW,M,M
ORD,2015-09-21 09:51,64.04,60.25,6.8,0.00,FEW,M,M
ORD,2015-09-21 10:51,66.92,52.35,4.6,0.00,FEW,M,M
ORD,2015-09-21 11:51,69.08,45.12,0.0,0.00,CLR,M,M
ORD,2015-09-21 12:51,69.98,43.75,3.4,0.00,CLR,M,M
ORD,2015-09-21 13:51,71.96,40.90,3.4,0.00,CLR,M,M
ORD,2015-09-21 14:51,73.04,39.44,5.7,0.00,CLR,M,M
ORD,2015-09-21 15:51,71.96,40.90,12.5,0.00,CLR,M,M
ORD,2015-09-21 16:51,71.06,37.81,11.4,0.00,CLR,M,M
ORD,2015-09-21 17:51,69.08,41.86,10.3,0.00,CLR,M,M
ORD,2015-09-21 18:51,66.02,50.14,8.0,0.00,CLR,M,M
ORD,2015-09-21 19:51,64.04,60.25,5.7,0.00,CLR,M,M
ORD,2015-09-21 20:51,60.98,72.22,3.4,0.00,CLR,M,M
ORD,2015-09-21 21:51,59.00,80.64,6.8,0.00,CLR,M,M
ORD,2015-09-21 22:51,59.00,83.34,4.6,0.00,CLR,M,M
ORD,2015-09-21 23:51,57.92,86.63,4.6,0.00,CLR,M,M
ORD,2015-09-22 00:51,57.02,93.08,4.6,0.00,CLR,M,M
ORD,2015-09-22 01:51,55.94,93.05,3.4,0.00,CLR,M,M
ORD,2015-09-22 02:51,55.04,96.14,3.4,0.00,CLR,M,M
ORD,2015-09-22 03:51,53.96,96.76,0.0,0.00,CLR,M,M
ORD,2015-09-22 04:51,53.96,92.99,4.6,0.00,CLR,M,M
ORD,2015-09-22 05:51,53.96,89.95,0.0,0.00,CLR,M,M
ORD,2015-09-22 06:51,53.96,89.95,0.0,0.00,FEW,M,M
ORD,2015-09-22 07:51,57.92,83.82,4.6,0.00,FEW,M,M
ORD,2015-09-22 08:51,62.96,67.34,4.6,0.00,FEW,M,M
ORD,2015-09-22 09:51,68.00,56.51,4.6,0.00,FEW,FEW,M
ORD,2015-09-22 10:51,71.96,49.36,4.6,0.00,FEW,SCT,M
ORD,2015-09-22 11:51,73.94,44.66,4.6,0.00,FEW,FEW,M
ORD,2015-09-22 12:51,75.92,41.80,5.7,0.00,FEW,SCT,M
ORD,2015-09-22 13:51,77.00,37.21,4.6,0.00,FEW,SCT,M
ORD,2015-09-22 14:51,78.08,34.72,3.4,0.00,FEW,BKN,M
ORD,2015-09-22 15:51,78.08,37.38,4.6,0.00,FEW,BKN,M
ORD,2015-09-22 16:51,78.08,35.91,0.0,0.00,BKN,M,M
ORD,2015-09-22 17:51,78.08,37.38,0.0,0.00,BKN,M,M
ORD,2015-09-22 18:51,73.04,46.04,8.0,0.00,FEW,SCT,M
ORD,2015-09-22 19:51,68.00,56.51,4.6,0.00,FEW,SCT,M
ORD,2015-09-22 20:51,66.02,62.96,3.4,0.00,FEW,M,M
ORD,2015-09-22 21:51,66.02,60.51,0.0,0.00,FEW,M,M
ORD,2015-09-22 22:51,62.96,70.07,5.7,0.00,SCT,M,M
ORD,2015-09-22 23:51,64.94,70.28,4.6,0.00,BKN,M,M
ORD,2015-09-23 00:51,64.04,72.53,3.4,0.00,FEW,M,M
ORD,2015-09-23 01:51,60.98,80.78,0.0,0.00,SCT,M,M
ORD,2015-09-23 02:51,62.96,75.33,0.0,0.00,BKN,BKN,M
ORD,2015-09-23 03:51,60.08,83.41,0.0,0.00,SCT,BKN,M
ORD,2015-09-23 04:51,57.92,86.63,0.0,0.00,FEW,SCT,M
ORD,2015-09-23 05:51,57.92,86.63,0.0,0.00,FEW,SCT,M
ORD,2015-09-23 06:51,57.92,86.63,0.0,0.00,FEW,SCT,M
ORD,2015-09-23 07:51,62.96,72.42,0.0,0.00,SCT,SCT,M
ORD,2015-09-23 08:51,68.00,54.66,4.6,0.00,FEW,SCT,M
ORD,2015-09-23 09:51,71.06,49.23,3.4,0.00,FEW,FEW,M
ORD,2015-09-23 10:51,75.02,41.38,0.0,0.00,SCT,M,M
ORD,2015-09-23 11:51,75.92,38.57,4.6,0.00,SCT,M,M
ORD,2015-09-23 12:51,78.98,36.29,0.0,0.00,SCT,M,M
ORD,2015-09-23 14:51,78.08,34.72,10.3,0.00,SCT,M,M
ORD,2015-09-23 15:51,75.92,38.57,9.1,0.00,BKN,M,M
ORD,2015-09-23 16:51,75.92,40.16,10.3,0.00,BKN,M,M
ORD,2015-09-23 17:51,73.04,46.04,11.4,0.00,BKN,M,M
ORD,2015-09-23 18:51,69.08,54.45,8.0,0.00,BKN,M,M
ORD,2015-09-23 19:51,66.92,65.61,5.7,0.00,BKN,M,M
ORD,2015-09-23 20:51,66.02,72.72,4.6,0.00,SCT,M,M
ORD,2015-09-23 21:51,64.94,75.51,4.6,0.00,SCT,M,M
ORD,2015-09-23 22:51,64.94,75.51,0.0,0.00,FEW,M,M
ORD,2015-09-23 23:51,62.96,80.93,4.6,0.00,SCT,M,M
ORD,2015-09-24 00:51,64.04,77.92,6.8,0.00,BKN,M,M
ORD,2015-09-24 01:51,64.04,80.49,4.6,0.00,BKN,M,M
ORD,2015-09-24 02:51,62.06,83.54,0.0,0.00,BKN,M,M
ORD,2015-09-24 03:51,62.06,77.75,3.4,0.00,OVC,M,M
ORD,2015-09-24 04:51,57.92,90.11,0.0,0.00,OVC,M,M
ORD,2015-09-24 05:51,60.08,86.18,0.0,0.00,OVC,M,M
ORD,2015-09-24 06:51,59.00,86.69,4.6,0.00,OVC,M,M
ORD,2015-09-24 07:51,62.06,83.54,4.6,0.00,BKN,M,M
ORD,2015-09-24 08:51,66.02,72.72,8.0,0.00,BKN,M,M
ORD,2015-09-24 09:51,66.92,70.49,5.7,0.00,BKN,M,M
ORD,2015-09-24 10:51,69.98,65.54,5.7,0.00,BKN,M,M
ORD,2015-09-24 11:51,71.96,59.32,4.6,0.00,FEW,BKN,M
ORD,2015-09-24 12:51,73.94,55.49,5.7,0.00,SCT,BKN,M
ORD,2015-09-24 13:51,75.02,53.52,8.0,0.00,SCT,BKN,M
ORD,2015-09-24 14:51,75.02,51.47,6.8,0.00,FEW,BKN,M
ORD,2015-09-24 15:51,73.04,61.41,10.3,0.00,FEW,BKN,M
ORD,2015-09-24 16:51,71.96,61.28,10.3,0.00,FEW,OVC,M
ORD,2015-09-24 17:51,71.06,61.16,10.3,0.00,FEW,BKN,M
ORD,2015-09-24 18:51,68.00,65.31,6.8,0.00,SCT,M,M
ORD,2015-09-24 19:51,64.94,81.07,5.7,0.00,SCT,M,M
ORD,2015-09-24 20:51,64.04,86.95,5.7,0.00,SCT,M,M
ORD,2015-09-24 21:51,64.04,86.95,3.4,0.00,BKN,M,M
ORD,2015-09-24 22:51,62.96,90.31,4.6,0.00,FEW,BKN,M
ORD,2015-09-24 23:51,62.06,93.22,5.7,0.00,BKN,BKN,M
ORD,2015-09-25 00:51,62.06,89.70,6.8,0.00,FEW,BKN,M
ORD,2015-09-25 01:51,60.98,96.85,5.7,0.00,BKN,BKN,M
